PlayerVelocity,CurrentMood, Jumping, Sprinting, Health, PlayerLocationX, PlayerLocationY
1068.46,EAudioMood::Tense, 1, 1, 100.00, 2427.00, 155.13
600.00,EAudioMood::Calm, 0, 0, 100.00, 379.47, 440.92
1240.36,EAudioMood::Tense, 1, 1, 80.00, 1648.94, 1116.92
802.79,EAudioMood::Tense, 0, 1, 80.00, 2303.00, 2518.58
1200.00,EAudioMood::Tense, 0, 1, 80.00, 959.92, 2985.54
1200.00,EAudioMood::Tense, 0, 1, 80.00, 1079.00, 2693.39
587.11,EAudioMood::Calm, 0, 0, 80.00, 3037.39, 3020.62
1200.00,EAudioMood::Tense, 0, 1, 80.00, 3193.56, 1289.85
1200.33,EAudioMood::Tense, 1, 1, 80.00, 1648.02, 224.63
1217.84,EAudioMood::Tense, 1, 1, 80.00, 167.51, 1691.43
600.00,EAudioMood::Calm, 0, 0, 80.00, 866.12, 3315.78
1200.00,EAudioMood::Tense, 0, 1, 80.00, 2743.88, 2885.41
1134.68,EAudioMood::Tense, 0, 1, 80.00, 2832.36, 527.23
1256.39,EAudioMood::Tense, 1, 1, 80.00, 611.52, 473.67
1260.96,EAudioMood::Tense, 1, 1, 80.00, 551.16, 2664.15
697.58,EAudioMood::Calm, 1, 0, 80.00, 1030.62, 2850.26
656.32,EAudioMood::Calm, 1, 0, 80.00, 245.19, 1957.16
1200.00,EAudioMood::Tense, 0, 1, 80.00, 1117.41, 275.08
1212.86,EAudioMood::Tense, 1, 1, 80.00, 3302.73, 660.70
1200.00,EAudioMood::Tense, 0, 1, 80.00, 5504.47, 434.92
600.00,EAudioMood::Calm, 0, 0, 80.00, 5272.62, 2192.75
159.05,EAudioMood::Calm, 0, 0, 80.00, 5391.55, 3359.81
600.00,EAudioMood::Calm, 0, 0, 80.00, 5400.52, 2507.67
728.41,EAudioMood::Calm, 1, 0, 80.00, 5418.03, 1309.73
611.46,EAudioMood::Calm, 1, 0, 80.00, 5584.47, 754.61
611.46,EAudioMood::Calm, 1, 0, 80.00, 5559.05, 1952.60
1200.00,EAudioMood::Tense, 0, 1, 80.00, 5316.10, 1299.01
1217.84,EAudioMood::Action, 1, 1, 80.00, 3502.03, 1655.61
1244.91,EAudioMood::Calm, 1, 0, 80.00, 1616.00, 3139.86
600.00,EAudioMood::Calm, 0, 0, 80.00, 700.48, 2858.98
914.50,EAudioMood::Tense, 0, 1, 80.00, 734.45, 1646.98
1236.61,EAudioMood::Calm, 1, 0, 60.00, 2496.72, 1661.50
638.04,EAudioMood::Calm, 1, 0, 60.00, 2201.66, 2597.95
640.86,EAudioMood::Calm, 1, 0, 60.00, 1284.90, 2038.34
1200.00,EAudioMood::Tense, 0, 1, 60.00, 1037.07, 463.39
1201.53,EAudioMood::Tense, 1, 1, 60.00, 231.58, 1939.26
677.12,EAudioMood::Calm, 1, 0, 60.00, 1034.46, 3075.38
677.12,EAudioMood::Calm, 1, 0, 60.00, 614.73, 1951.52
600.00,EAudioMood::Calm, 0, 0, 60.00, 478.66, 958.43
1205.89,EAudioMood::Tense, 1, 1, 60.00, 823.23, 2791.29
984.88,EAudioMood::Tense, 1, 1, 60.00, 2574.54, 2686.85
1232.77,EAudioMood::Tense, 1, 1, 60.00, 2799.85, 691.30
1215.34,EAudioMood::Tense, 1, 1, 60.00, 2247.45, 1961.50
1200.00,EAudioMood::Tense, 0, 1, 60.00, 646.53, 1208.63
1200.00,EAudioMood::Tense, 0, 1, 60.00, 2579.45, 377.97
1200.00,EAudioMood::Action, 0, 1, 60.00, 4574.03, 892.61
1203.10,EAudioMood::Tense, 1, 1, 60.00, 5401.31, 1452.67
608.52,EAudioMood::Calm, 1, 0, 60.00, 5440.79, 2656.01
600.00,EAudioMood::Calm, 0, 0, 60.00, 5351.88, 1482.16
666.12,EAudioMood::Calm, 1, 0, 60.00, 5467.44, 989.03
673.37,EAudioMood::Calm, 1, 0, 60.00, 5521.73, 2170.56
1200.00,EAudioMood::Tense, 0, 1, 60.00, 5616.40, 1684.24
1200.00,EAudioMood::Action, 0, 1, 60.00, 4067.47, 883.56
616.92,EAudioMood::Calm, 1, 0, 60.00, 2995.64, 2477.57
1200.00,EAudioMood::Tense, 0, 1, 60.00, 1493.36, 2819.53
1269.08,EAudioMood::Calm, 1, 0, 60.00, 1354.04, 759.35
1200.00,EAudioMood::Action, 0, 1, 40.00, 1375.43, 1543.85
699.54,EAudioMood::Action, 1, 1, 40.00, 599.64, 2623.71
